tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,favorites,retweets,user_followers,user_favourites,date_time,breed,confidence,year,month,day
835172783151792128,2017-02-24 17:01:22+00:00,Twitter for iPhone,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,"https://twitter.com/dog_rates/status/835172783151792128/photo/1,https://twitter.com/dog_rates/status/835172783151792128/photo/1",12,10,no name,none,24631,5317,9268926,146817,2017-02-24 17:01:22+00:00,Border_collie,0.663138,2017,February,Friday
835152434251116546,2017-02-24 15:40:31+00:00,Twitter for iPhone,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,"https://twitter.com/dog_rates/status/835152434251116546/photo/1,https://twitter.com/dog_rates/status/835152434251116546/photo/1,https://twitter.com/dog_rates/status/835152434251116546/photo/1",0,10,no name,none,21008,2771,9268926,146817,2017-02-24 15:40:31+00:00,American_Staffordshire_terrier,0.0127309,2017,February,Friday
834931633769889797,2017-02-24 01:03:08+00:00,Twitter for iPhone,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,"https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1",12,10,Tucker,none,10131,1497,9268926,146817,2017-02-24 01:03:08+00:00,soft-coated_wheaten_terrier,0.196476,2017,February,Friday
834786237630337024,2017-02-23 15:25:23+00:00,Twitter for iPhone,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,https://twitter.com/dog_rates/status/834786237630337024/photo/1,13,10,Tobi,none,20270,5124,9268926,146817,2017-02-23 15:25:23+00:00,Border_terrier,0.156276,2017,February,Thursday
834574053763584002,2017-02-23 01:22:14+00:00,Twitter for iPhone,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,https://twitter.com/dog_rates/status/834574053763584002/photo/1,13,10,no name,doggo,12845,2322,9268926,146817,2017-02-23 01:22:14+00:00,golden_retriever,0.226564,2017,February,Thursday
834458053273591808,2017-02-22 17:41:18+00:00,Twitter for iPhone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",https://twitter.com/dog_rates/status/834458053273591808/photo/1,12,10,Chester,none,9051,1555,9268926,146817,2017-02-22 17:41:18+00:00,Rhodesian_ridgeback,0.4686189999999999,2017,February,Wednesday
834209720923721728,2017-02-22 01:14:30+00:00,Twitter for iPhone,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",12,10,Wilson,none,19309,4346,9268926,146817,2017-02-22 01:14:30+00:00,golden_retriever,0.754799,2017,February,Wednesday
834167344700198914,2017-02-21 22:26:07+00:00,Twitter for iPhone,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,https://twitter.com/dog_rates/status/834167344700198914/photo/1,11,10,Sunshine,none,14869,3375,9268926,146817,2017-02-21 22:26:07+00:00,none,0.0,2017,February,Tuesday
834086379323871233,2017-02-21 17:04:24+00:00,Twitter for iPhone,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,https://twitter.com/dog_rates/status/834086379323871233/photo/1,12,10,Lipton,none,12273,2046,9268926,146817,2017-02-21 17:04:24+00:00,Labrador_retriever,0.0452626999999999,2017,February,Tuesday
833863086058651648,2017-02-21 02:17:06+00:00,Twitter for iPhone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",12,10,Bentley,none,12658,2219,9268926,146817,2017-02-21 02:17:06+00:00,kuvasz,0.4949689999999999,2017,February,Tuesday
833826103416520705,2017-02-20 23:50:09+00:00,Twitter for iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",13,10,Charlie,none,17118,3498,9268926,146817,2017-02-20 23:50:09+00:00,Chihuahua,0.438054,2017,February,Monday
833722901757046785,2017-02-20 17:00:04+00:00,Twitter for iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",13,10,Bronte,none,19735,3009,9268926,146817,2017-02-20 17:00:04+00:00,West_Highland_white_terrier,0.918144,2017,February,Monday
833479644947025920,2017-02-20 00:53:27+00:00,Twitter for iPhone,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",13,10,Poppy,none,14046,1898,9268926,146817,2017-02-20 00:53:27+00:00,golden_retriever,0.727039,2017,February,Monday
833124694597443584,2017-02-19 01:23:00+00:00,Twitter for iPhone,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",12,10,Gidget,pupper,19039,4458,9268926,146817,2017-02-19 01:23:00+00:00,Cardigan,0.7105229999999999,2017,February,Sunday
832998151111966721,2017-02-18 17:00:10+00:00,Twitter for iPhone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0","https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",13,10,Rhino,doggo,12468,2026,9268926,146817,2017-02-18 17:00:10+00:00,boxer,0.539036,2017,February,Saturday
832757312314028032,2017-02-18 01:03:09+00:00,Twitter for iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",13,10,Willow,none,15894,3333,9268926,146817,2017-02-18 01:03:09+00:00,Cardigan,0.160888,2017,February,Saturday
832636094638288896,2017-02-17 17:01:29+00:00,Twitter for iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12,10,Orion,none,14944,2574,9268926,146817,2017-02-17 17:01:29+00:00,Eskimo_dog,0.5250319999999999,2017,February,Friday
832397543355072512,2017-02-17 01:13:34+00:00,Twitter for iPhone,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,"https://twitter.com/dog_rates/status/832397543355072512/photo/1,https://twitter.com/dog_rates/status/832397543355072512/photo/1",12,10,Eevee,none,11267,2041,9268926,146817,2017-02-17 01:13:34+00:00,Pekinese,0.988916,2017,February,Friday
832369877331693569,2017-02-16 23:23:38+00:00,Twitter for iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11,10,Charlie,none,16121,2934,9268926,146817,2017-02-16 23:23:38+00:00,kelpie,0.50469,2017,February,Thursday
832273440279240704,2017-02-16 17:00:25+00:00,Twitter for iPhone,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,https://twitter.com/dog_rates/status/832273440279240704/video/1,14,10,Smiley,doggo,10678,2153,9268927,146817,2017-02-16 17:00:25+00:00,Pembroke,0.134081,2017,February,Thursday
832032802820481025,2017-02-16 01:04:13+00:00,Twitter for iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M","https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",12,10,Miguel,doggo,16807,4314,9268927,146817,2017-02-16 01:04:13+00:00,whippet,0.601712,2017,February,Thursday
831939777352105988,2017-02-15 18:54:34+00:00,Twitter for iPhone,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,https://twitter.com/dog_rates/status/831939777352105988/photo/1,12,10,Emanuel,doggo,22506,5673,9269410,146827,2017-02-15 18:54:34+00:00,Pomeranian,0.153862,2017,February,Wednesday
831911600680497154,2017-02-15 17:02:36+00:00,Twitter for iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",14,10,Kuyu,none,25904,5998,9268927,146817,2017-02-15 17:02:36+00:00,bloodhound,0.777562,2017,February,Wednesday
831670449226514432,2017-02-15 01:04:21+00:00,Twitter for iPhone,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13,10,Daisy,none,9817,1692,9268927,146817,2017-02-15 01:04:21+00:00,Pembroke,0.6248020000000001,2017,February,Wednesday
831650051525054464,2017-02-14 23:43:18+00:00,Twitter for iPhone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO","http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",13,10,no name,none,6700,1792,9268927,146817,2017-02-14 23:43:18+00:00,Eskimo_dog,0.530416,2017,February,Tuesday
831552930092285952,2017-02-14 17:17:22+00:00,Twitter for iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13,10,Dutch,none,8475,2168,9268927,146817,2017-02-14 17:17:22+00:00,Chihuahua,0.257415,2017,February,Tuesday
831322785565769729,2017-02-14 02:02:51+00:00,Twitter for iPhone,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,https://twitter.com/dog_rates/status/831322785565769729/photo/1,12,10,Pete,doggo,8775,1449,9268927,146817,2017-02-14 02:02:51+00:00,Old_English_sheepdog,0.999715,2017,February,Tuesday
831315979191906304,2017-02-14 01:35:49+00:00,Twitter Web Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",13,10,no name,pupper,6187,1040,9268927,146817,2017-02-14 01:35:49+00:00,briard,0.982755,2017,February,Tuesday
831309418084069378,2017-02-14 01:09:44+00:00,Twitter for iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12,10,Scooter,none,11121,2276,9268927,146817,2017-02-14 01:09:44+00:00,Doberman,0.3693889999999999,2017,February,Tuesday
831262627380748289,2017-02-13 22:03:49+00:00,Twitter for iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,https://twitter.com/dog_rates/status/831262627380748289/photo/1,12,10,Tucker,none,11196,1896,9268927,146817,2017-02-13 22:03:49+00:00,cocker_spaniel,0.263323,2017,February,Monday
830956169170665475,2017-02-13 01:46:03+00:00,Twitter for iPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,https://twitter.com/dog_rates/status/830956169170665475/video/1,12,10,Reggie,none,7533,1380,9268927,146817,2017-02-13 01:46:03+00:00,kuvasz,0.451516,2017,February,Monday
830583320585068544,2017-02-12 01:04:29+00:00,Twitter for iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",13,10,Lilly,none,62597,15458,9268927,146817,2017-02-12 01:04:29+00:00,Labrador_retriever,0.908703,2017,February,Sunday
830097400375152640,2017-02-10 16:53:37+00:00,Twitter for iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW","https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",13,10,Samson,none,9193,2710,9268927,146817,2017-02-10 16:53:37+00:00,toy_poodle,0.442713,2017,February,Friday
829861396166877184,2017-02-10 01:15:49+00:00,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12,10,Mia,none,11551,1798,9268927,146817,2017-02-10 01:15:49+00:00,Border_terrier,0.394486,2017,February,Friday
829501995190984704,2017-02-09 01:27:41+00:00,Twitter for iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12,10,Leo,none,29951,9805,9268927,146817,2017-02-09 01:27:41+00:00,French_bulldog,0.950851,2017,February,Thursday
829449946868879360,2017-02-08 22:00:52+00:00,Twitter for iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,https://twitter.com/dog_rates/status/829449946868879360/photo/1,11,10,no name,doggo,9901,1865,9268927,146817,2017-02-08 22:00:52+00:00,Labrador_retriever,0.315163,2017,February,Wednesday
829141528400556032,2017-02-08 01:35:19+00:00,Twitter for iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",12,10,Malcolm,none,22956,6791,9268927,146817,2017-02-08 01:35:19+00:00,golden_retriever,0.57314,2017,February,Wednesday
829011960981237760,2017-02-07 17:00:28+00:00,Twitter for iPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",13,10,Dexter,none,50368,15154,9268927,146817,2017-02-07 17:00:28+00:00,boxer,0.312221,2017,February,Tuesday
828770345708580865,2017-02-07 01:00:22+00:00,Twitter for iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13,10,Alfie,none,24156,5411,9268927,146817,2017-02-07 01:00:22+00:00,Chesapeake_Bay_retriever,0.0338986,2017,February,Tuesday
828708714936930305,2017-02-06 20:55:28+00:00,Twitter for iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",10,10,Fiona,none,34330,10358,9268927,146817,2017-02-06 20:55:28+00:00,Mexican_hairless,0.00838837,2017,February,Monday
828650029636317184,2017-02-06 17:02:17+00:00,Twitter for iPhone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK","https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",14,10,no name,none,8976,1246,9268927,146817,2017-02-06 17:02:17+00:00,golden_retriever,0.649209,2017,February,Monday
828409743546925057,2017-02-06 01:07:28+00:00,Twitter for iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12,10,Mutt,none,6054,1086,9268927,146817,2017-02-06 01:07:28+00:00,toy_poodle,0.0180397999999999,2017,February,Monday
828408677031882754,2017-02-06 01:03:14+00:00,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12,10,Bear,none,7270,1191,9268927,146817,2017-02-06 01:03:14+00:00,Weimaraner,0.1330329999999999,2017,February,Monday
828381636999917570,2017-02-05 23:15:47+00:00,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14,10,Doobert,doggo,11899,2066,9268927,146817,2017-02-05 23:15:47+00:00,Bedlington_terrier,0.3925349999999999,2017,February,Sunday
828376505180889089,2017-02-05 22:55:23+00:00,Twitter for iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",https://twitter.com/dog_rates/status/828376505180889089/photo/1,13,10,Beebop,none,7000,996,9268927,146817,2017-02-05 22:55:23+00:00,American_Staffordshire_terrier,0.5230859999999999,2017,February,Sunday
828372645993398273,2017-02-05 22:40:03+00:00,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12,10,Alexander,none,11894,2730,9268927,146817,2017-02-05 22:40:03+00:00,malamute,0.663047,2017,February,Sunday
828046555563323392,2017-02-05 01:04:17+00:00,Twitter for iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",13,10,Sailer,none,11079,2663,9268927,146817,2017-02-05 01:04:17+00:00,none,0.0,2017,February,Sunday
828011680017821696,2017-02-04 22:45:42+00:00,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11,10,Brutus,none,9794,2003,9268927,146817,2017-02-04 22:45:42+00:00,American_Staffordshire_terrier,0.936662,2017,February,Saturday
827933404142436356,2017-02-04 17:34:40+00:00,Twitter for iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12,10,Kona,pupper,18896,4849,9268927,146817,2017-02-04 17:34:40+00:00,German_shepherd,0.8061149999999999,2017,February,Saturday
827653905312006145,2017-02-03 23:04:02+00:00,Twitter for iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12,10,Boots,none,14614,2802,9268927,146817,2017-02-03 23:04:02+00:00,collie,0.285555,2017,February,Friday
827600520311402496,2017-02-03 19:31:54+00:00,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13,10,Tucker,none,7069,866,9268927,146817,2017-02-03 19:31:54+00:00,Pembroke,0.325638,2017,February,Friday
827324948884643840,2017-02-03 01:16:53+00:00,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",https://twitter.com/dog_rates/status/827324948884643840/photo/1,12,10,Ralphie,none,14975,2814,9268927,146817,2017-02-03 01:16:53+00:00,golden_retriever,0.352486,2017,February,Friday
827199976799354881,2017-02-02 17:00:17+00:00,Twitter for iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13,10,Charlie,none,10021,2065,9268927,146817,2017-02-02 17:00:17+00:00,Great_Dane,0.8696809999999999,2017,February,Thursday
826958653328592898,2017-02-02 01:01:21+00:00,Twitter for iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12,10,Loki,doggo,20355,4623,9268927,146817,2017-02-02 01:01:21+00:00,golden_retriever,0.6173890000000001,2017,February,Thursday
826848821049180160,2017-02-01 17:44:55+00:00,Twitter for iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13,10,Cupid,doggo,34105,9366,9268927,146817,2017-02-01 17:44:55+00:00,Great_Pyrenees,0.858764,2017,February,Wednesday
826598365270007810,2017-02-01 01:09:42+00:00,Twitter for iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",13,10,Pawnd,none,9465,2183,9268927,146817,2017-02-01 01:09:42+00:00,French_bulldog,0.628119,2017,February,Wednesday
826476773533745153,2017-01-31 17:06:32+00:00,Twitter for iPhone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12,10,Pilot,doggo,17404,3898,9268927,146817,2017-01-31 17:06:32+00:00,German_shepherd,0.7418600000000001,2017,January,Tuesday
826240494070030336,2017-01-31 01:27:39+00:00,Twitter for iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,https://twitter.com/dog_rates/status/826240494070030336/photo/1,11,10,no name,none,12549,2425,9268927,146817,2017-01-31 01:27:39+00:00,French_bulldog,0.903048,2017,January,Tuesday
826204788643753985,2017-01-30 23:05:46+00:00,Twitter for iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX","http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",13,10,no name,doggo,4603,857,9268927,146817,2017-01-30 23:05:46+00:00,Labrador_retriever,0.782058,2017,January,Monday
826115272272650244,2017-01-30 17:10:04+00:00,Twitter for iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13,10,Ike,none,14763,2878,9268927,146817,2017-01-30 17:10:04+00:00,golden_retriever,0.00233085,2017,January,Monday
825876512159186944,2017-01-30 01:21:19+00:00,Twitter for iPhone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11,10,Mo,none,9935,1740,9268927,146817,2017-01-30 01:21:19+00:00,none,0.0,2017,January,Monday
825829644528148480,2017-01-29 22:15:05+00:00,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12,10,Toby,none,12042,2339,9268927,146817,2017-01-29 22:15:05+00:00,Great_Pyrenees,0.8534069999999999,2017,January,Sunday
825535076884762624,2017-01-29 02:44:34+00:00,Twitter for iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14,10,no name,puppo,54045,16381,9268927,146817,2017-01-29 02:44:34+00:00,Rottweiler,0.681495,2017,January,Sunday
825147591692263424,2017-01-28 01:04:51+00:00,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13,10,Sweet,none,17291,4192,9268927,146817,2017-01-28 01:04:51+00:00,Pekinese,0.354823,2017,January,Saturday
